"id","slug","name","summary","excerpt","categories","locations","tags","websiteUrls","profileUrl","lastUpdated"
"organization:spare","spare","Spare","Spare is a Vancouver-founded transit technology company building an AI-native operations platform for transit agencies. Its public materials describe paratransit, microtransit, fixed-route, asset-management, routing, scheduling, voice booking, analytics, and real-time decision-support tools.","Spare is a Vancouver-founded transit technology company building an AI-native operations platform for transit agencies. Its public materials describe paratransit, microtransit,...","Mobility AI|Operations software|Transit technology","Vancouver, BC","mobility|operations|routing|transit","https://spare.com","/bc-ai-directory/organizations/spare","2026-05-08"
"organization:sparkgeo","sparkgeo","sparkgeo","Sparkgeo is a geospatial consultancy founded in Prince George, BC in 2010 that helps organizations extract insight from location data through analytics, machine learning, and custom development. Their Prescient platform synthesizes satellite imagery, remote sensor feeds, and third-party data into an enterprise Earth observation intelligence solution used by government, environmental, and commercial clients. Over 1...","Sparkgeo is a geospatial consultancy founded in Prince George, BC in 2010 that helps organizations extract insight from location data through analytics, machine learning, and cu...","Applied AI|Earth Observation|GeoSpatial AI","Prince George, BC","applied-ai|earth-observation|geospatial|gis|machine-learning","https://sparkgeo.com/","/bc-ai-directory/organizations/sparkgeo","2026-05-10"
"organization:spheria-ai","spheria-ai","Spheria.ai","Spheria.ai is a Vancouver company that lets individuals create a personalized AI clone trained on their own data and a Virtual Brain that stores and retrieves personal knowledge from documents, web links, images, and Google Drive. The no-code platform allows users to stand up a custom AI persona without any infrastructure management. The company was co-founded by Raphael Tissot and Steve Lourdessamy and is active...","Spheria.ai is a Vancouver company that lets individuals create a personalized AI clone trained on their own data and a Virtual Brain that stores and retrieves personal knowledge...","Applied AI|Consumer AI|Personal AI","Vancouver, BC","ai-clone|applied-ai|knowledge-management|no-code|personal-ai","https://spheria.ai/","/bc-ai-directory/organizations/spheria-ai","2026-05-10"
"organization:spocket","spocket","Spocket","Spocket is a Vancouver-founded global dropshipping platform that connects e-commerce entrepreneurs with vetted suppliers across the US, EU, and Canada, with deep integrations into Shopify, WooCommerce, and other major storefronts. The platform includes AI-powered tools including DropGenius (AI store builder), automated inventory management, and product discovery features. Spocket was ranked 14th on the Globe and M...","Spocket is a Vancouver-founded global dropshipping platform that connects e-commerce entrepreneurs with vetted suppliers across the US, EU, and Canada, with deep integrations in...","Applied AI|E-Commerce|MarTech","Vancouver, BC","ai-store-builder|applied-ai|dropshipping|ecommerce|shopify","https://www.spocket.co/","/bc-ai-directory/organizations/spocket","2026-05-10"
"organization:sports-iq-analytics","sports-iq-analytics","Sports IQ Analytics","Sports IQ Analytics is a Vancouver-founded sports technology company known for AI and machine-learning models used to generate odds and player-performance markets for online sports betting. Public company sources note that Sports IQ Analytics was acquired by DraftKings in 2024.","Sports IQ Analytics is a Vancouver-founded sports technology company known for AI and machine-learning models used to generate odds and player-performance markets for online spo...","Applied AI|Predictive analytics|Sports analytics","Vancouver, BC","machine-learning|predictive-analytics|sports-analytics|sports-betting","https://sportsiq.ai","/bc-ai-directory/organizations/sports-iq-analytics","2026-05-08"
"organization:st-lawrence-college","st-lawrence-college","St. Lawrence College","St. Lawrence College is an Ontario college of applied arts and technology with three campuses in Brockville, Cornwall, and Kingston, Ontario. The college uses AI for enrollment management and offers AI streams in its programs, but has no BC presence.","St. Lawrence College is an Ontario college of applied arts and technology with three campuses in Brockville, Cornwall, and Kingston, Ontario. The college uses AI for enrollment...","","","","","/bc-ai-directory/organizations/st-lawrence-college","2026-05-11"
"organization:stackup-ai","stackup-ai","StackUp AI","StackUp (StackTribe Pte Ltd) is a Singapore-based learn-and-earn developer community platform that works with Web2 and Web3 technology companies to develop learning quests and pathways. The company is headquartered in Singapore with no identified British Columbia presence.","StackUp (StackTribe Pte Ltd) is a Singapore-based learn-and-earn developer community platform that works with Web2 and Web3 technology companies to develop learning quests and p...","","","","","/bc-ai-directory/organizations/stackup-ai","2026-05-11"
"organization:starbucks","starbucks","Starbucks","Starbucks is a global consumer coffee chain headquartered in Seattle, Washington, with retail locations across BC. While Starbucks uses AI for personalization and supply chain in its corporate operations, it has no AI research or technology development presence in BC beyond standard retail operations.","Starbucks is a global consumer coffee chain headquartered in Seattle, Washington, with retail locations across BC. While Starbucks uses AI for personalization and supply chain i...","","","","","/bc-ai-directory/organizations/starbucks","2026-05-11"
"organization:starfish-medical","starfish-medical","StarFish Medical","StarFish Medical is Canada's leading medical device design, development, and manufacturing company, headquartered in Victoria, BC with offices in Toronto and a recently acquired California operation (Omnica Corp.). A Life Sciences BC member and 2018 Business in Vancouver Top 100 Technology Company, the firm has deep AI/ML expertise in medical devices, has published extensive regulatory guidance on AI-enabled SaMD...","StarFish Medical is Canada's leading medical device design, development, and manufacturing company, headquartered in Victoria, BC with offices in Toronto and a recently acquired...","Applied AI|Health Tech|Professional Services","Victoria, BC","ai-regulation|bc|digital-health|life-sciences|medical-device|medtech","https://starfishmedical.com/","/bc-ai-directory/organizations/starfish-medical","2026-05-11"
"organization:starling-minds","starling-minds","Starling Minds","Starling Minds is a Vancouver company offering an AI-driven digital Cognitive Behavioural Therapy platform for workplace mental health. Their on-demand system emulates psychologist-guided therapy to help employees address stress, anxiety, and depression at a fraction of the cost of in-person care. The platform is backed by Genome BC and was part of a $2.5M Digital Technology Supercluster project, with a reported 2...","Starling Minds is a Vancouver company offering an AI-driven digital Cognitive Behavioural Therapy platform for workplace mental health. Their on-demand system emulates psycholog...","Applied AI|HealthTech|Mental Health Tech","Vancouver, BC","applied-ai|cbt|digital-health|mental-health|workplace-wellness","https://www.starlingminds.com/","/bc-ai-directory/organizations/starling-minds","2026-05-10"
"organization:stelco-inc","stelco-inc","Stelco Inc.","Stelco (The Steel Company of Canada) is a Hamilton, Ontario-based steel manufacturer founded in 1910 and acquired by US-based Cleveland-Cliffs for US$2.5 billion in 2024. While Stelco has piloted AI in steelmaking operations via Canvass Analytics' platform, the company has no BC presence and is primarily an Ontario/US industrial manufacturer, not a BC AI organization.","Stelco (The Steel Company of Canada) is a Hamilton, Ontario-based steel manufacturer founded in 1910 and acquired by US-based Cleveland-Cliffs for US$2.5 billion in 2024. While...","","","","","/bc-ai-directory/organizations/stelco-inc","2026-05-11"
"organization:stem-fellowship","stem-fellowship","STEM Fellowship","STEM Fellowship is an Ontario-headquartered national charity with a UBC chapter in Vancouver. The national organization is not a BC entity — a student chapter at UBC does not constitute a BC organizational footprint for the directory.","STEM Fellowship is an Ontario-headquartered national charity with a UBC chapter in Vancouver. The national organization is not a BC entity — a student chapter at UBC does not co...","","","","","/bc-ai-directory/organizations/stem-fellowship","2026-05-11"
"organization:stickerapp","stickerapp","StickerApp","StickerApp is a Swedish print-on-demand sticker and label company headquartered in Lomma, Skane, Sweden, with additional operations in Annapolis, Maryland. The company serves Canadian customers via stickerapp.ca but has no BC organizational presence and no AI or technology development focus.","StickerApp is a Swedish print-on-demand sticker and label company headquartered in Lomma, Skane, Sweden, with additional operations in Annapolis, Maryland. The company serves Ca...","","","","","/bc-ai-directory/organizations/stickerapp","2026-05-11"
"organization:stormboard","stormboard","Stormboard","Stormboard is an Edmonton, Alberta-based cloud collaboration platform that launched StormAI in 2023, described as the industry's first context-aware augmented intelligence co-collaborator. The company has grown to $10M ARR with an 18-person team, but is headquartered entirely in Edmonton with no confirmed BC organizational presence.","Stormboard is an Edmonton, Alberta-based cloud collaboration platform that launched StormAI in 2023, described as the industry's first context-aware augmented intelligence co-co...","","","","","/bc-ai-directory/organizations/stormboard","2026-05-11"
"organization:stradigi-ai","stradigi-ai","Stradigi AI","Stradigi AI is a Montreal, Quebec-based AI SaaS company that built the Kepler platform for automated machine learning, recommendation systems, and predictive analytics. The company raised $95M CAD and served CPG, e-commerce, and financial services clients, but underwent significant layoffs (over two-thirds of staff) and has no confirmed BC office or presence.","Stradigi AI is a Montreal, Quebec-based AI SaaS company that built the Kepler platform for automated machine learning, recommendation systems, and predictive analytics. The comp...","","","","","/bc-ai-directory/organizations/stradigi-ai","2026-05-11"
"organization:straiberry","straiberry","StrAIberry","StrAIberry is a Vancouver-based AI-powered oral health application that enables patients to perform dental checkups using their smartphone camera. The platform provides AI-driven diagnostics for tooth and gum conditions, organizes appointment tracking and treatment plans, and connects patients with dentists and insurers through a single interface. Available across iOS, Android, web, Mac, and Windows, the app is de...","StrAIberry is a Vancouver-based AI-powered oral health application that enables patients to perform dental checkups using their smartphone camera. The platform provides AI-drive...","Applied AI|Consumer AI|HealthTech","Vancouver, BC","applied-ai|computer-vision|consumer-ai|dental-health|healthtech","https://straiberry.com/","/bc-ai-directory/organizations/straiberry","2026-05-10"
"organization:stratareports","stratareports","StrataReports","StrataReports is a Vancouver company offering AI-powered review of strata, condo, and HOA documents for buyers, realtors, and investors across British Columbia, Alberta, and Ontario. Their platform analyzes financial statements, meeting minutes, bylaws, engineering reports, and depreciation assessments to surface levies, reserve fund risks, and key warnings in under 15 minutes. A built-in AI chatbot trained on eac...","StrataReports is a Vancouver company offering AI-powered review of strata, condo, and HOA documents for buyers, realtors, and investors across British Columbia, Alberta, and Ont...","Applied AI|LegalTech|PropTech","Vancouver, BC","applied-ai|document-ai|proptech|real-estate|strata","https://www.stratareports.ca/","/bc-ai-directory/organizations/stratareports","2026-05-10"
"organization:strategic-growth-ai","strategic-growth-ai","Strategic Growth AI","Strategic Growth AI is a Surrey-based commercialization firm helping life sciences, healthcare, AI-health, and technology ventures use AI-supported strategy, regulatory planning, and go-to-market execution.","Strategic Growth AI is a Surrey-based commercialization firm helping life sciences, healthcare, AI-health, and technology ventures use AI-supported strategy, regulatory planning...","AI consulting|Commercialization|Health technology","Surrey, BC","ai-adoption|ai-health|commercialization|life-sciences|market-access","https://www.strategicgrowthai.com","/bc-ai-directory/organizations/strategic-growth-ai","2026-05-08"
"organization:strategic-investment-inc","strategic-investment-inc","Strategic Investment Inc.","No organization specifically named 'Strategic Investment Inc.' could be identified in BC through public web searches, LinkedIn, Crunchbase, or BC business registry sources. The name is highly generic and no distinct company behind this slug was confirmed.","No organization specifically named 'Strategic Investment Inc.' could be identified in BC through public web searches, LinkedIn, Crunchbase, or BC business registry sources. The...","","","","","/bc-ai-directory/organizations/strategic-investment-inc","2026-05-11"
"organization:strategybox","strategybox","Strategybox","StrategyBox is a customer journey mapping and marketing analytics platform headquartered in Vancouver, BC, with a second office in London. The platform aggregates customer data from 150+ marketing sources and uses AI to recommend which activities drive sales and what to do next to improve conversion. The company raised a $2M seed round from London-based Fuel Ventures in 2020 and has served clients in SaaS, retail,...","StrategyBox is a customer journey mapping and marketing analytics platform headquartered in Vancouver, BC, with a second office in London. The platform aggregates customer data...","Analytics|Applied AI|MarTech","Vancouver, BC","analytics|applied-ai|customer-journey|marketing-automation|martech","https://www.strategybox.com/","/bc-ai-directory/organizations/strategybox","2026-05-10"
"organization:strawhouse","strawhouse","Strawhouse","Strawhouse is a Kelowna, BC performance marketing and media capital agency that deploys its own financial capital, machine learning technology, and creative resources to acquire customers at scale for high-growth consumer brands. The company was built around a proprietary ML-driven stack led by its director of technology and grew to become the largest direct response video advertiser on Facebook globally, driving...","Strawhouse is a Kelowna, BC performance marketing and media capital agency that deploys its own financial capital, machine learning technology, and creative resources to acquire...","Applied AI|MarTech|Performance Marketing","Kelowna, BC","adtech|applied-ai|machine-learning|martech|performance-marketing","https://strawhouse.com/","/bc-ai-directory/organizations/strawhouse","2026-05-10"
"organization:streamline-operations","streamline-operations","Streamline Operations","The slug 'streamline-operations' is too generic to identify a single specific BC AI organization. No single identifiable BC AI entity has been confirmed under this name.","The slug 'streamline-operations' is too generic to identify a single specific BC AI organization. No single identifiable BC AI entity has been confirmed under this name.","","","","","/bc-ai-directory/organizations/streamline-operations","2026-05-11"
"organization:stridy","stridy","Stridy","Stridy is a Singapore-based environmental community organization (at 120 Robinson Road, Singapore) that operates a litter-pickup community app and organizes clean-up events. The organization has no BC presence and no AI or technology development relevance.","Stridy is a Singapore-based environmental community organization (at 120 Robinson Road, Singapore) that operates a litter-pickup community app and organizes clean-up events. The...","","","","","/bc-ai-directory/organizations/stridy","2026-05-11"
"organization:styx-intelligence","styx-intelligence","Styx Intelligence","Styx Intelligence is a Vancouver-based cybersecurity company providing AI-powered digital risk protection, helping organizations defend against impersonation scams, phishing, fake domains, and deepfake-driven fraud. Founded in 2020 by repeat cybersecurity entrepreneurs Karim Ladha and Santosh Nair, the platform delivers visibility and remediation across cyber, privacy, regulatory compliance, third-party, and brand...","Styx Intelligence is a Vancouver-based cybersecurity company providing AI-powered digital risk protection, helping organizations defend against impersonation scams, phishing, fa...","Applied AI|Cybersecurity AI","Vancouver, BC","applied-ai|cybersecurity|deepfake-detection|digital-risk|threat-intelligence","https://styxintel.com/","/bc-ai-directory/organizations/styx-intelligence","2026-05-10"
"organization:superchoice","superchoice","SuperChoice","SuperChoice Services is an Australian fintech company headquartered in Sydney, Australia, providing superannuation clearinghouse, Single Touch Payroll, and pension services for the Australian and UK markets. The company has no BC or Canadian presence.","SuperChoice Services is an Australian fintech company headquartered in Sydney, Australia, providing superannuation clearinghouse, Single Touch Payroll, and pension services for...","","","","","/bc-ai-directory/organizations/superchoice","2026-05-11"
"organization:superpowers-with-ai","superpowers-with-ai","Superpowers With AI","Superpowers With AI is a Vancouver AI literacy, training, and business coaching company helping teams and small businesses adopt practical AI tools through beginner-friendly workshops and solutions.","Superpowers With AI is a Vancouver AI literacy, training, and business coaching company helping teams and small businesses adopt practical AI tools through beginner-friendly wor...","AI education|AI training|Business coaching","Vancouver, BC","ai-enablement|ai-literacy|ai-workshops|business-coaching|responsible-ai","https://www.superpowerswithai.com","/bc-ai-directory/organizations/superpowers-with-ai","2026-05-08"
"organization:sustainable-development-technology-canada","sustainable-development-technology-canada","Sustainable Development Technology Canada (SDTC)","Sustainable Development Technology Canada (SDTC) is a federally created, arm's-length foundation that funds Canadian cleantech companies through a government endowment. SDTC is a federal funding body headquartered in Ottawa, not a BC AI company, and was suspended by the federal government in 2024 amid a governance review.","Sustainable Development Technology Canada (SDTC) is a federally created, arm's-length foundation that funds Canadian cleantech companies through a government endowment. SDTC is...","","","","","/bc-ai-directory/organizations/sustainable-development-technology-canada","2026-05-11"
"organization:swae","swae","Swae","Swae is a Vancouver-based AI platform that enables organisations to surface and act on ideas from employees and stakeholders through a combination of collective intelligence, anonymity, and machine learning. Founded in 2018, the platform disrupts traditional hierarchical decision-making by scoring, ranking, and routing proposals so leadership can act on the best-vetted ideas at scale. Clients include LifeLabs, the...","Swae is a Vancouver-based AI platform that enables organisations to surface and act on ideas from employees and stakeholders through a combination of collective intelligence, an...","Applied AI|Enterprise Software","Vancouver, BC","applied-ai|collective-intelligence|decision-making|idea-management|saas","https://swae.io/","/bc-ai-directory/organizations/swae","2026-05-10"
"organization:synapse-international","synapse-international","Synapse International","Synapse International is a Vancouver-based AI-powered recruitment agency founded in 2013, placing talent at over 1,000 companies across 40 countries. The company built its own proprietary AI recruiting infrastructure to source, score, and execute personalised outreach campaigns for hundreds of roles simultaneously, dramatically reducing time-to-hire. That same AI engine is now available as a standalone product for...","Synapse International is a Vancouver-based AI-powered recruitment agency founded in 2013, placing talent at over 1,000 companies across 40 countries. The company built its own p...","Applied AI|HR Tech","Vancouver, BC","ai-sourcing|applied-ai|hr-tech|recruitment|talent-acquisition","https://synapseint.com/","/bc-ai-directory/organizations/synapse-international","2026-05-10"
"organization:synaptive-medical","synaptive-medical","Synaptive Medical","Synaptive Medical is a Canadian medical technology company (headquartered in Toronto, ON) specializing in AI-powered neurosurgical imaging, robotics, and data integration. Their flagship products include the Modus X robotic exoscope, EVRY MRI, Modus Plan (AI tractography segmentation), and Modus Nav. The company has a confirmed BC presence through a Richmond, BC office listed on LinkedIn, and Vancouver General Hos...","Synaptive Medical is a Canadian medical technology company (headquartered in Toronto, ON) specializing in AI-powered neurosurgical imaging, robotics, and data integration. Their...","Applied AI|Health Tech|Robotics","Richmond, BC|Toronto, ON","bc|health-tech|imaging|medical-ai|neurosurgery|robotics","https://www.synaptivemedical.com/","/bc-ai-directory/organizations/synaptive-medical","2026-05-11"
"organization:sync-robotics-inc","sync-robotics-inc","Sync Robotics Inc.","Sync Robotics is a Kelowna, BC industrial robot integrator that designs, builds, and deploys automation systems for manufacturing clients across Western Canada. Founded in 2017 by Tyson Percival, the company delivers cost-effective robotic solutions for CNC machine tending, welding, and product assembly, serving small, medium, and large businesses. The company has expanded into a larger manufacturing facility in K...","Sync Robotics is a Kelowna, BC industrial robot integrator that designs, builds, and deploys automation systems for manufacturing clients across Western Canada. Founded in 2017...","Industrial Automation|Robotics","Kelowna, BC","industrial-automation|machine-tending|manufacturing|robotics|welding-automation","https://www.syncrobotics.ca/","/bc-ai-directory/organizations/sync-robotics-inc","2026-05-10"
"organization:synergy-corporate-technologies","synergy-corporate-technologies","Synergy Corporate Technologies","Synergy Corporate Technologies is a global IT services company founded in 1995 (by two British founders) and headquartered in Westport, Connecticut, with offices across five continents. The company provides digital transformation, SharePoint consulting, and managed IT services, but has no confirmed BC organizational presence.","Synergy Corporate Technologies is a global IT services company founded in 1995 (by two British founders) and headquartered in Westport, Connecticut, with offices across five con...","","","","","/bc-ai-directory/organizations/synergy-corporate-technologies","2026-05-11"
"organization:synetic","synetic","Synetic","Synetic Inc. is a Victoria, BC technology company specialising in high-performance computing hardware, custom servers, and data storage infrastructure for AI, machine learning, and scientific computing workloads. Operating since 1998, Synetic manufactures and distributes enterprise-grade server and RAID storage systems and has positioned its HPC and GPU-enabled systems for data science, AI/ML, NLP, and blockchain...","Synetic Inc. is a Victoria, BC technology company specialising in high-performance computing hardware, custom servers, and data storage infrastructure for AI, machine learning,...","Applied AI|Infrastructure","Victoria, BC","ai-infrastructure|hpc|machine-learning|server-hardware|storage","https://synetic.ai/","/bc-ai-directory/organizations/synetic","2026-05-10"
"organization:synthesis-health","synthesis-health","Synthesis Health","Synthesis Health is a Vancouver-based health technology company delivering cloud-native, AI-enabled workflow software for radiology and laboratory medicine. Its platform integrates intelligent exam assignment, AI-assisted reporting with agentic capabilities, peer review, critical results tracking, image management, and cloud archiving to streamline clinical operations. The company has grown through strategic acqui...","Synthesis Health is a Vancouver-based health technology company delivering cloud-native, AI-enabled workflow software for radiology and laboratory medicine. Its platform integra...","Applied AI|Health AI","Vancouver, BC","applied-ai|clinical-workflow|health-ai|medical-imaging|radiology","https://synthesis.health/","/bc-ai-directory/organizations/synthesis-health","2026-05-10"
"organization:t4g-limited","t4g-limited","T4G Limited","T4G Limited was a Canadian digital consulting firm acquired by MNP LLP in May 2020. The company no longer exists as an independent entity — it has been fully absorbed into MNP's consulting practice.","T4G Limited was a Canadian digital consulting firm acquired by MNP LLP in May 2020. The company no longer exists as an independent entity — it has been fully absorbed into MNP's...","","","","","/bc-ai-directory/organizations/t4g-limited","2026-05-11"
"organization:tacit-robotics","tacit-robotics","Tacit Robotics","No company specifically named 'Tacit Robotics' was identified in British Columbia or Canada through public searches. Companies named 'Tacit AI' (San Francisco, industrial AI for reliability operations, founded 2023) and 'Tacit' (San Carlos CA, workforce knowledge transfer) were found, but neither is a BC robotics company.","No company specifically named 'Tacit Robotics' was identified in British Columbia or Canada through public searches. Companies named 'Tacit AI' (San Francisco, industrial AI for...","","","","","/bc-ai-directory/organizations/tacit-robotics","2026-05-11"
"organization:talega-systems-ai","talega-systems-ai","Talega Systems AI","Talega Systems AI is a Vancouver-based startup building AI SaaS marketing and conversational AI solutions for the luxury real estate sector. Co-founded by Bruce Hiatt and Nicholas Kuhn, the patent-pending platform serves global luxury brokerages, high-net-worth buyers and sellers, and agents seeking to leverage AI in property marketing and client engagement. The company demoed its product at the Vancouver Web Summ...","Talega Systems AI is a Vancouver-based startup building AI SaaS marketing and conversational AI solutions for the luxury real estate sector. Co-founded by Bruce Hiatt and Nichol...","Applied AI|PropTech","Vancouver, BC","applied-ai|conversational-ai|proptech|real-estate|saas","https://www.talegasystems.com/","/bc-ai-directory/organizations/talega-systems-ai","2026-05-10"
"organization:talentful-ai","talentful-ai","Talentful","Talentful is a Vancouver-headquartered AI-powered talent acquisition and HR tech company based at 555 West Hastings Street, Vancouver, BC. The company builds AI-driven recruitment automation and talent intelligence platforms that help organizations identify, attract, and engage top candidates at scale. Talentful is listed in IT World Canada's AI directory and has a global presence with its primary headquarters in...","Talentful is a Vancouver-headquartered AI-powered talent acquisition and HR tech company based at 555 West Hastings Street, Vancouver, BC. The company builds AI-driven recruitme...","Applied AI|HR Tech|SaaS","Vancouver, BC","applied-ai|hr-tech|recruitment|saas|talent-intelligence","https://talentful.ai/","/bc-ai-directory/organizations/talentful-ai","2026-05-11"
"organization:talentmarketplace","talentmarketplace","TalentMarketplace","TalentMarketplace is a Vancouver-based Recruitment-as-a-Service platform that uses machine learning to match project management professionals — project managers, coordinators, and business analysts — with employers. The platform's ML algorithm generates an instant shortlist of pre-interviewed, available candidates, blending technology with a human vetting process to reduce time-to-hire. The company was recognised...","TalentMarketplace is a Vancouver-based Recruitment-as-a-Service platform that uses machine learning to match project management professionals — project managers, coordinators, a...","Applied AI|HR Tech","Vancouver, BC","applied-ai|hr-tech|machine-learning|project-management|recruitment","https://www.talentmarketplace.ca/","/bc-ai-directory/organizations/talentmarketplace","2026-05-10"
"organization:talkscan","talkscan","TalkScan","TalkScan is referenced in BC AI ecosystem sources but the domain is under construction with no verifiable BC location or product confirmed in public sources.","TalkScan is referenced in BC AI ecosystem sources but the domain is under construction with no verifiable BC location or product confirmed in public sources.","","","","","/bc-ai-directory/organizations/talkscan","2026-05-11"
"organization:tallentor","tallentor","Tallentor","Tallentor (tallentor.com) appears to be a generic freelance talent marketplace platform connecting developers, writers, marketers, and designers with businesses. The site's hosting account was recently suspended. No BC presence, AI focus, or organizational identity distinct from a standard freelance marketplace was confirmed.","Tallentor (tallentor.com) appears to be a generic freelance talent marketplace platform connecting developers, writers, marketers, and designers with businesses. The site's host...","","","","","/bc-ai-directory/organizations/tallentor","2026-05-11"
"organization:taobao-tmall","taobao-tmall","Taobao / Tmall","Taobao and Tmall are Alibaba Group's flagship Chinese e-commerce marketplaces, headquartered in Hangzhou, China. While Alibaba's broader organization uses extensive AI in logistics and recommendation, neither Taobao nor Tmall has a BC office, Canadian organizational presence, or AI operations in British Columbia.","Taobao and Tmall are Alibaba Group's flagship Chinese e-commerce marketplaces, headquartered in Hangzhou, China. While Alibaba's broader organization uses extensive AI in logist...","","","","","/bc-ai-directory/organizations/taobao-tmall","2026-05-11"
"organization:taxcash","taxcash","TaxCash","TaxCash Corp. is a Vancouver-based AI-driven fintech company that combines financial expertise with machine learning to deliver tax compliance, CRA audit support, cloud-based lending platforms, and custom digital banking solutions for financial institutions and fintech startups. Its AI-powered loan origination and servicing platform automates risk management and debt collection communications. TaxCash serves clien...","TaxCash Corp. is a Vancouver-based AI-driven fintech company that combines financial expertise with machine learning to deliver tax compliance, CRA audit support, cloud-based le...","Applied AI|FinTech","Vancouver, BC","applied-ai|fintech|lending|risk-management|tax-compliance","https://taxcash.com/","/bc-ai-directory/organizations/taxcash","2026-05-10"
"organization:technorely","technorely","Technorely","Technorely is a Canadian-Ukrainian IT company headquartered in the Metro Vancouver area, offering custom software development, IT consulting, DevOps, and UX/UI design to clients in fintech, healthcare, blockchain, and AI sectors. The company operates R&D centres in Kyiv and Kharkiv, Ukraine, and serves clients ranging from startups to enterprise with team extension and dedicated development models. Technorely assi...","Technorely is a Canadian-Ukrainian IT company headquartered in the Metro Vancouver area, offering custom software development, IT consulting, DevOps, and UX/UI design to clients...","Applied AI|Software Development","Coquitlam, BC","applied-ai|blockchain|custom-software|fintech|it-consulting","https://technorely.com/","/bc-ai-directory/organizations/technorely","2026-05-10"
"organization:teejlab","teejlab","TeejLab","TeejLab is a Burnaby-based research-driven software company that built API Discovery, described as the world's first end-to-end API risk management platform. Founded in 2019 by Dr. Baljeet Malhotra, the platform uses machine learning and natural language processing to help organisations find, test, and monitor public and private APIs for security vulnerabilities and legal compliance risks including GDPR and data p...","TeejLab is a Burnaby-based research-driven software company that built API Discovery, described as the world's first end-to-end API risk management platform. Founded in 2019 by...","Applied AI|Cybersecurity AI","Burnaby, BC","api-security|applied-ai|compliance|machine-learning|nlp","https://teejlab.com/","/bc-ai-directory/organizations/teejlab","2026-05-10"
"organization:tellext","tellext","Tellext","Tellext is a Vancouver-based company developing AI-enabled software and hardware systems, including indoor autonomous robots designed for navigation, teleoperation, and public information services in commercial buildings. Its Guardamate product targets the security industry with a robotics-based approach to facility monitoring, while companion platform services handle inquiry routing, directions, and curated sugge...","Tellext is a Vancouver-based company developing AI-enabled software and hardware systems, including indoor autonomous robots designed for navigation, teleoperation, and public i...","Applied AI|Robotics","Vancouver, BC","ai-hardware|applied-ai|autonomous-navigation|robotics|security-tech","https://tellext.com/","/bc-ai-directory/organizations/tellext","2026-05-10"
"organization:telus","telus","TELUS","TELUS is a Vancouver-headquartered communications technology company with public AI infrastructure and AI data initiatives. Its public materials describe Sovereign AI Factory infrastructure, NVIDIA partnership work, AI-as-a-Service, enterprise AI solutions, and TELUS Digital AI data offerings.","TELUS is a Vancouver-headquartered communications technology company with public AI infrastructure and AI data initiatives. Its public materials describe Sovereign AI Factory in...","AI infrastructure|Enterprise AI|Telecommunications","Kamloops, BC|Vancouver, BC","ai-infrastructure|ai-services|enterprise-ai|telecommunications","https://www.telus.com","/bc-ai-directory/organizations/telus","2026-05-08"
"organization:tenzr-health","tenzr-health","Tenzr Health","Tenzr Health is a Vancouver-based digital health company that combines Health Canada-licensed wearable sensors, gamification, and AI to support remote rehabilitation for musculoskeletal injuries of the hand, wrist, and elbow. The platform connects physical therapists with patients between clinic visits, tracking movement quality via Bluetooth-enabled wristbands and feeding data into a gamified therapy application....","Tenzr Health is a Vancouver-based digital health company that combines Health Canada-licensed wearable sensors, gamification, and AI to support remote rehabilitation for musculo...","Health AI|Wearables","Vancouver, BC","gamification|health-ai|rehabilitation|remote-patient-monitoring|wearables","https://tenzrhealth.com/","/bc-ai-directory/organizations/tenzr-health","2026-05-10"
"organization:terra-medica","terra-medica","Terra Medica","Terra Medica Smartcare Technologies Inc. is a Canadian AI-powered healthcare platform connecting patients with trusted medical and wellness providers for health tourism and international care coordination. Operating as a SaaS product (terramedica.ai), the company applies AI to personalise patient matching and streamline cross-border healthcare access. The company is early-stage with fewer than 10 employees and is...","Terra Medica Smartcare Technologies Inc. is a Canadian AI-powered healthcare platform connecting patients with trusted medical and wellness providers for health tourism and inte...","Applied AI|Health AI","Vancouver, BC","applied-ai|health-ai|healthcare-saas|medical-tourism|patient-matching","https://terramedica.ai/","/bc-ai-directory/organizations/terra-medica","2026-05-10"
"organization:terradx","terradx","TerraDX","TerraDX Technologies is a Vancouver-based startup applying deep learning and AI to mineral exploration and subsurface intelligence for the mining and natural resources sector. Its proprietary QuantumDX technology, including the HORIZON-1 deep neural network, analyses geological datasets and simulates rock properties to identify critical metal deposits without relying on surface geochemical methods. Founded in 2023...","TerraDX Technologies is a Vancouver-based startup applying deep learning and AI to mineral exploration and subsurface intelligence for the mining and natural resources sector. I...","Applied AI|CleanTech","Vancouver, BC","applied-ai|deep-learning|mineral-exploration|mining-tech|nvidia-inception","https://www.terradx.ai/","/bc-ai-directory/organizations/terradx","2026-05-10"
"organization:terramera","terramera","Terramera","Terramera is a Vancouver-based agritech and cleantech company using data science, machine learning, and artificial intelligence to develop biological crop protection, soil intelligence, and sustainable agriculture technologies. Its public materials connect Actigate technology, AI-powered formulation, and precision agriculture work.","Terramera is a Vancouver-based agritech and cleantech company using data science, machine learning, and artificial intelligence to develop biological crop protection, soil intel...","Agritech|Applied AI|Climate technology","Vancouver, BC","agritech|climate-tech|machine-learning|soil-intelligence","https://www.terramera.com","/bc-ai-directory/organizations/terramera","2026-05-08"
